Integers,Floats
96259,721697.4708991254
82165,193520.18229436586
78749,890537.4153630012
73476,107975.1112633079
37408,818377.2607250832
64770,7450.59181093564
34025,108993.41925123446
53347,269441.3208589769
22692,350181.7215905223
87777,183523.71127006222
99556,278272.3808930627
25018,792239.6349940224
6288,609940.9894453853
26598,482004.30229858303
1410,693770.9135840522
58213,784545.1626299806
1991,542257.6225230142
29597,471026.0206528839
26067,703177.6357112696
66915,829959.4469913172
5872,20451.815849959727
94955,281045.9258303297
36175,914089.8838850646
69341,765507.0912263021
17342,825645.2914998658
27186,963070.6578230029
34038,732444.2327531906
71898,989783.0960306555
10439,176887.60998340623
49084,537470.1461371317
91486,441376.5763151809
56406,937775.8851780224
76153,256980.47555387588
74882,443285.92061483976
71859,264278.0038334647
14850,958772.9201657069
84496,131916.04075949933
63479,777788.0796729119
7024,708309.4260215152
59220,175975.38935347702
34566,870433.9908670757
37807,127627.58086426897
525,675765.3491970804
54211,349171.8721116562
60348,860421.5167848929
1201,680218.8542896926
2230,530054.9395972721
59138,920233.5635005848
34180,561876.5187380243
8481,384323.9899196555
85462,968957.1769072757
52090,489845.3731634828
92165,823008.2463655368
61403,76803.72377150288
9764,878717.4863110139
54804,365475.5330230312
56716,103518.50838214638
80529,601345.9593730271
63679,673895.9214617255
56801,801120.6904542744
9206,817198.098694284
5043,18031.693962019657
74531,736981.7860897803
55245,456854.0797069768
28119,963140.5797933467
25174,459399.08626605495
77585,70497.24388958582
47310,664775.3746032983
34479,619512.0332694205
79141,612466.3598295529
67563,54031.24642819964
51422,383836.6204256067
12480,529292.7143275772
38401,232143.942811221
87433,248788.58618691235
76887,336358.2162334203
15684,834257.9709548715
30630,551226.5876779332
80591,500233.3799370589
1930,184978.48239968528
15874,448440.4217281938
65541,269922.8255898918
26979,172116.57308268422
65202,651516.1274335503
55873,376179.6331769395
29508,607121.9625048012
17457,456281.65984977904
64520,841069.429728193
80443,441252.3695142539
25356,490306.14415092824
31191,554125.0208568599
8696,256398.60509118615
76151,873376.0751372939
36862,959280.5480191021
92214,285752.93335167924
68198,745187.866067535
12590,270948.27256648254
33000,460186.05522952275
34372,927517.4343853074
75491,26234.703415999604
81142,440202.139108539
51307,510887.9379130164
24230,851582.5856252516
89325,445870.14280878945
85333,152981.62980785302
56775,835248.3274013654
8502,713648.5400474208
94716,595228.5407084856
58985,161802.28613496866
56708,403943.14585644775
68776,109722.0774520759
10182,606966.4499637289
968,1812.5259996163202
96521,201981.8219578256
75261,53173.24926419152
70614,161332.60774555674
15940,692712.5219853957
54807,747023.7703992825
77460,25345.215403377126
71540,120937.74085105861
32886,880977.7204924942
41413,104316.74307350957
16446,645762.660882976
74740,672055.0456681218
50817,998413.6159580968
37012,908541.937170307
90932,46839.63718794525
87029,497515.3754303025
46942,14544.209188797373
24491,156381.7237069134
50822,319136.9167112146
42927,837545.8920131221
50613,996842.3464710057
73422,272058.2778584811
41124,819859.4975607928
29500,412475.82560992567
13747,267985.38161988853
57406,908090.0363641971
92510,650698.1447672001
76009,300817.6023113407
86397,342758.4188408389
85090,928873.0296096354
14692,940608.6360517606
19659,659167.1758097009
65164,960450.160715339
63106,526014.9204046559
49328,794343.5987910626
10044,200352.81634863114
22181,865901.1759344809
65986,165550.8639055899
16143,292337.85201715725
69141,110397.13600611327
79999,397406.9023983539
73267,757074.3140262326
11376,118246.53192241649
7346,631159.2304082977
2417,686780.9073561138
48428,638144.4290695225
81577,68848.62121679737
99198,131655.49106844366
97708,610690.7251066961
40901,813231.0009508431
47291,975878.3683347626
84328,72594.92424456099
72065,957227.5808538267
17834,12461.054391982849
83166,658923.109622522
90368,842701.7845333812
25760,897242.2882329143
93266,108581.30847795602
54568,479009.35858736513
22530,894272.8971883935
68992,662267.9263851048
18063,381635.8900733269
36927,322531.76587206
52319,126266.52844497452
14352,245942.29216347108
64493,871005.1226264393
23266,521116.8507472847
21851,859412.6201546151
1367,421537.7311458532
18267,402355.1499208188
83107,867034.1587836674
58916,771911.1514585478
23746,109928.2957028755
91489,427735.91827518283
35304,588919.0615887615
84415,924327.7146354442
44109,198719.89472356925
72661,502558.31653468654
68340,988944.8989603964
95272,875219.1073845162
3857,985651.3316520456
65166,465944.1660032793
34233,999351.6454032223
30079,981445.92706058
84251,713566.5187706649
50295,923244.6162556858
53599,379897.03549943876
51713,888278.4375795507
98514,925699.7818785565
54847,240722.88540279528
28331,763958.8107378599
45569,233490.9565342841
69879,590324.6534377945
46580,560500.8302112658
16377,904263.713772041
31372,575017.4604281099
56378,261900.71528934894
79269,29547.7112099916
66018,884626.9862363472
29710,823466.7945793963
63673,999868.0750932491
89442,493313.6523563651
44231,102831.1227080314
25217,481849.33364973014
1006,35788.304022710414
99877,867289.079170186
19341,437040.2373841429
52658,733064.1562101567
74230,480417.30497029715
83895,26420.588858070827
45305,935999.0909673003
4116,666196.3337365508
71405,941438.2969720394
28569,492116.499869409
54542,954772.3796100284
64165,546018.0775360169
99951,380716.0160944794
81550,747735.7660054638
78721,42741.01310432361
95304,223304.26273393075
1267,624529.4202341449
40160,455395.8618431146
75262,889385.1100329683
24361,115278.03692766484
10299,281058.5749933008
6070,958070.4731151935
91647,418151.5484502534
30731,236433.80940286824
94620,128208.25435280548
49898,940612.7269615107
97152,697659.1637558009
23286,34189.96581348292
98646,52786.4606160082
163,362032.0454929081
73694,411167.4068133112
23467,141236.45467908657
99551,759273.876048063
5195,216362.577452034
17973,127800.77738025309
77144,40889.06900099519
11266,27897.057777036513
74713,167703.25043309465
96467,93563.40265233903
63461,936594.8807420641
60777,647141.7129218098
9288,638284.4943636443
48304,122574.6505793069
89356,120796.63172041118
77707,654031.3062239928
69553,871746.0316925818
45044,509758.2421283316
42212,36077.21598535685
49504,476849.14731121884
45142,68957.29514723552
16851,41553.13425221705
61426,122535.40399690617
75090,488674.52565804083
2385,586573.5125810129
50521,59743.212449043924
75953,36072.50426943281
64097,176567.6571771238
82303,34520.073468367715
58478,197697.74637278708
67304,954930.8697745074
35507,744364.7455305548
3043,380566.53114717157
97079,379252.61634890735
99822,277545.4063179829
60047,409007.436046684
4807,879688.5237577108
38807,376206.1265635107
55472,985473.8878605281
62195,385615.87367697497
79177,148933.9195906756
61254,193119.33036803885
90874,35149.35533724774
71260,548588.2892391756
79387,80397.42505978783
89971,329524.31884218944
795,22027.648716281205
85013,481981.9287134737
5433,339387.39226944296
4325,517802.7129516991
2301,57999.043793724835
68840,483239.7834507885
5907,993499.0574001805
10411,821892.9479850844
13772,125407.26531734744
8507,149321.65027360976
72344,196982.82858324322
7927,301767.5058097157
95751,196718.46034084013
15209,851303.0103773039
3904,497906.3210860118
82845,624359.7230964951
20181,777526.4922533766
31041,837904.2383038496
42101,372744.3361389463
25281,12529.613866546875
6872,843655.6122507794
47032,841659.6871261867
77550,513529.2427790786
47994,594218.7436401142
82645,323137.42181431496
45985,738044.2666981958
98883,511180.4817182596
51672,523092.5204906238
15661,726175.5598554213
33792,328362.22344150755
34801,809343.6437446248
61624,700610.9369570035
80880,273763.7999690031
18073,857507.9489645207
91452,810797.0127502518
58986,514426.6647297744
22142,728643.7747863072
94527,711702.86285014
41849,744371.2464701236
15521,387593.91591192206
38212,184258.09412018105
12622,85775.98795833813
26160,466155.94561466126
31589,721151.6549840389
67713,822531.7180319458
96181,216259.4468457621
57228,726014.2266081584
20488,927126.8590749517
11693,173655.02683044193
99383,244658.1009043921
89967,248873.9929609656
25545,199750.51455336245
58182,935033.7680087747
4509,807099.6052594308
18343,830807.5402691063
88636,589337.5872502736
74661,370530.9210188137
41631,162025.0371294761
31839,879732.3282163249
66030,471866.4560612895
13576,625948.0125642172
11747,98916.45508122644
38722,596540.2411137812
87433,721777.6931453687
29252,257640.6070307274
63990,796976.5793514972
7691,505385.17969254346
40703,307001.63759616244
12065,27209.227624306008
14536,683698.3322978978
96334,183478.5567214703
27710,93049.37713829392
48285,373098.1943028507
77895,368353.20881067374
85507,259144.3904081972
76108,673071.9727403431
75391,109883.28542501309
39700,364749.93499818986
14239,519942.1046252933
60366,246507.41749802057
74112,167160.45772064247
81765,155374.87795967713
54829,906893.7445443153
24735,566946.5900959178
10374,504908.917288816
69002,41890.61739399278
64640,253333.23088827028
29439,417063.4216957534
40254,235831.3761306317
66893,119070.06568400709
81043,997654.4019568618
4907,87016.31035147444
77556,306471.82701106375
65988,506241.56207442767
41636,571272.6324614083
71174,526130.0718987997
50697,307008.9358859175
25303,374069.1532879343
28333,309732.41373424773
21674,286354.072233639
22163,876032.2041164574
68814,484407.3815223797
81382,510113.25770402147
64461,270532.7594039904
41987,264384.87728991965
61860,261853.41330326232
27010,143362.89673310943
27701,403826.06845228997
72341,452639.2287441027
37170,561424.2046725794
69961,798011.5638727964
48338,589081.3105356502
5080,31482.852491245703
1674,812060.5573184888
31992,936303.3452218961
87047,40019.63272372304
46852,996819.2863696546
81688,771652.984582556
50032,275446.5577468172
73631,782665.2411177784
81139,614480.6578142489
74454,999791.1880445939
96257,264460.74698790733
70643,40910.26053830574
60516,764886.43434761
98253,661790.2315746042
63876,344280.9702310798
51131,543749.2671886206
28839,163379.022508418
5414,23526.220580550158
19799,360261.23397455056
31081,8582.95472439588
6649,451319.58459014987
32987,432532.6315476418
52571,202360.30145513092
93144,888321.6616464274
77720,833844.4161380599
11415,402893.7441382765
59203,149135.29562222539
91302,565453.501695267
4654,351165.6742583768
44887,989088.3879114564
5228,57826.83199419448
8283,532465.5535180166
10180,696591.5521531712
98731,481277.73262474267
32990,113013.9293735047
57792,334150.8747320288
99062,801336.0759019288
99817,137446.52717533387
45122,23466.167795688274
33683,662846.4312204892
89400,85438.74574377724
65457,893202.364778213
62029,383960.62734965805
80510,307621.15373887884
19603,706740.2923593838
31951,642053.1352673316
82049,969284.2005104553
32526,809326.5644320047
14887,782710.1782480946
6664,503064.9730325761
38546,472812.71128842
98560,580119.8206577817
8006,275164.9318851038
92282,379949.98261128215
9881,677137.8479401544
43783,678815.0826211199
76319,402027.0661601516
83966,917075.9116354719
51593,483666.7604538504
49699,696273.3970199816
67486,910118.9377952396
9491,512972.5184939493
76497,59102.97200123341
9415,414246.72120056197
87862,418351.5681909827
43412,778336.5304933825
81624,303764.76752178697
39572,359906.30264244095
78577,247638.87160806116
14022,341411.0987818552
61087,866688.192738394
73776,355166.83720622025
6423,696658.8802311345
98695,50160.9868310513
45224,980252.1813297952
7403,712098.6101015605
11562,469695.0364240458
26430,515219.1556533984
72033,75373.34886970662
9645,868713.2508143132
13814,322251.7843694558
11142,560445.2277845632
98212,340327.2008553457
11339,424526.16441919294
61961,500848.45161811536
2559,298120.6335953167
80890,403073.8762880643
20031,374255.2353685416
16000,146036.9735212849
54892,578433.3415950295
54965,248923.1879845087
63287,591488.6442766618
55812,259788.31476824803
88692,198461.2504370498
62145,298918.18341702985
13429,573734.470086072
57177,149162.04180067134
67208,791543.5687837428
63816,112899.41532869924
87451,372007.58195347065
86162,867726.4585535179
22596,22328.493012749772
56170,767748.2244579019
10735,162846.83234069645
61717,760897.4399556592
88044,352569.5467670097
70163,740131.100303015
2287,93886.01754573756
44851,903831.7316671755
6474,661830.5527591882
19823,583929.3183967643
84452,781835.1360473874
42237,531475.9439083552
